CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
814,1,0,53.882232328196665,7,64401.52542489683,2,0.44111616409833365,0.0,183770.67308038808
520,0,0,58.20519292718304,2,165110.95755115547,1,0.26637817071205316,0.0,141080.90702399448
658,1,0,53.12449103160375,5,105810.66741595368,1,1.0,0.0,108396.27416865977
528,1,0,47.43795099899364,5,118974.59069270732,1,0.8540163336687865,0.1459836663312135,82812.50874411051
590,0,0,55.851656122084776,1,131538.45190359314,1,0.19754018466262957,0.0,10535.855915856513
619,0,0,36.74473888441068,5,0.0,1,1.0,0.9586256175327401,12913.477166180674
572,1,0,40.89443545166303,3,134735.16798121366,1,1.0,0.37888709033260526,32819.40313436253
711,0,0,38.69432304367789,5,118595.01683339481,1,0.9652838478161054,0.9652838478161054,5702.4077833882875
540,0,0,28.93942357055586,4,121244.63939734857,1,1.0,0.8979250752339021,164464.9326489505
541,1,0,45.18871422397111,2,0.0,2,1.0,1.0,83723.96601156564
694,2,0,43.37853453651324,1,125804.60519426974,1,1.0,0.0,138697.34295677504
650,1,1,53.91719613934828,4,111441.65860259063,1,0.11982475870926723,0.8801752412907328,33287.406718259444
661,0,1,52.31525002453564,2,0.0,1,1.0,0.5489107125331685,177448.92605777923
702,0,0,63.55439452403222,3,46606.16974155732,1,1.0,0.0,79954.76145751767
632,0,0,33.114194097970476,3,0.0,1,0.8143009836715878,0.8143009836715878,52040.70942591069
496,2,1,55.76398524240884,3,118460.46153229056,1,0.5196678964659299,0.4803321035340701,43160.52308648894
608,0,0,32.48228545610806,8,135607.20834711727,1,1.0,0.228428560671169,152943.1692578912
693,1,0,49.250368485510094,5,111660.43514219671,1,0.0,0.477306225955463,52344.90825446479
615,2,1,51.79046168641425,2,104609.23327422472,1,0.8419076627171512,0.0,55360.316687012266
394,1,0,30.9936667173203,5,145933.0623452575,2,0.8752638867783209,0.0,100326.67900664694
524,2,1,43.75347292826828,1,96271.56489766418,1,0.18836823206706976,0.8116317679329302,198760.84044797914
759,1,0,33.47489656407335,2,110194.11796769132,2,0.3509220949656795,0.3509220949656795,14648.18373378217
651,0,0,44.30529267674019,1,165748.69811758967,2,1.0,0.06947073232598133,23508.082327234362
673,0,0,42.39260351403283,2,0.0,1,1.0,0.0,35157.80392729374
543,0,1,46.403190632642094,6,0.0,1,0.5671984387736825,0.5671984387736825,190416.7109526939
788,2,1,53.617695933611245,6,100014.75165958118,1,0.0,0.0,87557.11291713244
530,0,0,52.21902976200453,5,0.0,1,0.26560945766641486,0.7343905423335851,194381.83104902197
451,0,1,36.29564704352787,1,0.0,1,0.7043529564721301,1.0,179293.78193748204
568,1,0,39.16957761391758,6,96235.7590519341,1,0.802765671462038,0.802765671462038,139046.82713580335
706,2,0,46.566571825994544,8,114767.06412085755,1,0.7610953043324235,0.23890469566757655,139651.31413429466
598,0,0,55.79089188106767,8,128792.27072030288,1,1.0,0.9581783762135346,196200.8448178187
524,0,0,55.62388894316297,6,0.0,3,0.0,0.6238889431629704,61712.926906270586
746,1,0,36.0,4,129210.62240120402,1,0.4374878808646834,0.4374878808646834,46088.73901747569
656,2,0,54.23836079051978,6,115698.27253513449,1,1.0,0.0,154242.08880967394
503,1,0,47.28778788354642,6,96247.77087933573,1,0.35610605822678987,0.35610605822678987,136211.52809329177
695,1,1,34.30367978791086,6,136126.91757850774,2,1.0,0.0,83979.55568966147
637,0,1,48.74476581065227,3,89080.91307862052,1,0.2505815765941928,0.0,85434.38866188093
746,0,0,44.443149463168275,7,0.0,1,1.0,0.6022710243772776,25429.009228538904
649,0,0,44.281135697472415,4,0.0,1,0.0,1.0,152744.10833736134
663,2,0,44.80247994475564,6,137537.1509429653,1,1.0,0.11975200552443632,114893.40353048868
458,0,0,45.11728753761312,3,0.0,1,1.0,0.0,161627.04579589135
695,2,0,26.99596185289808,7,112920.77469448089,1,1.0,0.10699863760350292,162530.53032557256
471,0,0,41.458905446804465,7,107788.56639930871,1,1.0,0.0,128989.25766255145
663,1,0,41.43492006966404,1,125895.52954769683,1,1.0,0.0,151146.64138085878
557,0,0,47.75704654186382,5,0.0,1,1.0,0.689261635465955,182839.92640724004
577,0,0,40.26931064879227,9,137965.3225542851,1,1.0,0.0,142001.09299802087
647,1,0,41.75000126477617,6,144744.28469341277,1,1.0,0.0,194259.37101527207
506,0,1,44.578553907919144,5,0.0,3,1.0,0.0,171053.1948666425
627,0,0,42.41294434200734,4,0.0,1,0.6896080190004079,0.3103919809995921,100484.26154973343
557,1,0,39.73581297219023,6,115305.51376450017,1,1.0,0.0,110237.45934065185
720,1,1,52.72948936380847,7,63667.746121200864,1,0.7477210404231636,0.25227895957683644,186416.5099331136
503,1,0,41.81132265091769,3,115673.60214999413,2,1.0,0.0,119723.29319022287
780,2,0,49.714175990823286,3,129252.20671174397,1,0.20408685757984357,0.0,17920.871554131492
770,1,0,54.04984203989951,2,160023.4381880437,1,1.0,0.47507898005024385,6634.491048396235
641,0,0,40.10617307378229,6,203307.13372847933,1,1.0,0.20670192330126502,133071.9119676515
631,0,1,61.84070441347267,1,0.0,1,0.6401174022454452,0.3598825977545548,195381.58276858303
583,0,1,37.244959491344964,6,84864.55183461998,1,0.9387601271637589,0.0,86627.2140364638
606,2,0,38.814282571978424,4,113825.20030225755,1,1.0,0.0,197148.5737640255
648,0,0,32.19189590158523,4,0.0,1,1.0,0.0,121416.27219812176
552,2,1,52.84319215597706,4,128118.16339865615,1,1.0,0.0,165413.1040974024
696,0,0,38.21349878267173,5,0.0,1,1.0,0.0,185392.54338858248
568,1,0,37.46826447811582,6,147260.45840795626,1,0.6329338804710447,0.6329338804710447,168680.3075829075
655,0,1,42.939092602475895,6,0.0,1,0.5801296282177287,0.0,128281.98798164708
670,0,0,45.88570693358555,2,129090.45837405365,1,1.0,0.0,164575.63417012847
655,0,0,32.13348535720661,2,37054.01047170854,1,1.0,0.06297140873370044,102768.69002691262
570,0,0,39.824512377485775,7,88770.0828427979,1,0.16586476158961572,0.16586476158961572,29143.92285071336
778,0,0,52.84505602296217,6,0.0,1,0.0,0.0,171959.290988563
676,2,0,46.47827446128486,5,155243.8505539779,1,0.8146460242781505,1.0,87583.75564794807
820,1,1,50.70896421531641,5,109129.1927210924,1,0.3656706427426206,0.0,24850.462558495758
618,0,0,45.546521693234176,1,0.0,1,1.0,0.8183152116542717,133633.28997635396
625,1,1,45.9506044994284,8,144917.78607163718,1,1.0,0.0,192583.65129144577
665,0,0,47.13761142822493,1,0.0,1,1.0,0.0,115904.18173633571
595,1,0,51.18999929139299,5,133828.17244860812,1,1.0,0.6561111504781671,122896.9068194623
697,0,0,29.52431417817958,5,0.0,1,0.21046174768321224,0.21046174768321224,163831.9283268037
565,2,0,44.4087250136029,6,136613.97880285303,1,1.0,0.0,132124.5905862317
663,0,0,43.72020895932154,7,137628.14692709202,1,1.0,0.7599303468928214,118150.8986159928
684,1,1,36.41842305458607,6,146611.2367137528,1,1.0,0.0,60977.511386634986
632,0,1,36.81389281590426,1,83761.60285220071,1,1.0,0.8917733532344514,73233.94172854762
666,0,0,44.39979342313505,8,0.0,1,1.0,0.9333103803483387,92061.58900056515
691,2,0,51.334586475640066,9,98149.4404715275,1,1.0,0.3335123536628668,75562.04449300539
770,1,1,47.62764152526962,8,102038.32558912502,1,0.21897012710580133,0.21897012710580133,88036.18914485771
645,0,0,51.427546085638454,4,142103.77956895443,1,1.0,0.0,195041.07173906447
675,0,0,59.2629585506396,4,0.0,1,0.723002181545284,0.0,130827.2455490541
544,0,0,50.116055049790916,9,130205.20617384787,2,1.0,0.4650959136173557,195789.0848514276
674,2,0,40.30298170043583,8,129851.88258960212,1,1.0,0.0,60204.08653192661
681,2,1,44.339665946154796,5,151710.45203951735,3,0.0,0.8679331892309592,108030.32767184117
571,0,0,48.73410475797274,4,0.0,1,1.0,0.734104757972738,100182.38873015801
691,1,0,36.12312031007695,1,128872.2338905445,1,0.5615601550384748,1.0,7466.771884464136
542,1,0,53.27263903831663,2,143887.62388070222,1,0.9697067735203744,0.030293226479625623,2137.119298107506
579,2,1,54.18349306731,6,117277.21490106713,1,0.229357472985238,0.229357472985238,60374.72460351936
625,0,1,37.538105224915014,4,154777.83117227562,1,1.0,0.0,76705.79511134363
616,1,0,32.3850443199381,5,127403.94143528621,1,1.0,0.0,61221.66682175596
703,0,0,47.368399455062125,4,142350.57173629646,3,1.0,0.45395006811723404,157490.69114308106
527,1,0,48.38346640997794,6,135682.52395498837,2,0.5903131723250685,0.5903131723250685,171548.13744295415
704,0,0,34.93465195270722,3,55725.79625823181,1,1.0,0.0,18158.036167610433
696,0,1,48.051415264864445,4,101253.28582034151,1,0.00856921081074069,0.9914307891892593,177806.13786159013
684,0,0,55.28300435513376,7,51164.72245212922,2,0.0,0.0,97407.19908913334
639,1,0,51.957467049654014,2,116444.69724874283,1,1.0,0.0,4131.597031689485
535,2,0,33.0076165599178,0,114129.24160640516,1,1.0,0.0,33524.4742891624
704,0,0,45.805083648852836,4,0.0,1,1.0,0.0,28398.25815911664
643,2,0,56.031663315091905,0,132970.4832787123,1,0.6719438858486502,0.0,5019.5664003428465
603,0,0,46.810333978996695,6,0.0,1,1.0,0.4594833010501653,26581.57573347088
659,0,0,42.99177887833469,1,0.0,1,0.0,0.9917788783346931,112018.46496209822
608,1,0,45.0,3,0.0,1,0.22688591480294484,0.0,37055.81453840318
724,1,0,39.48664080821996,6,101717.31004389405,1,1.0,1.0,34887.60600329154
512,2,0,31.189111398380213,0,113730.1342786025,1,1.0,0.0,33139.44976841489
777,2,1,25.82230698561573,4,125962.65347536396,1,0.831758140802247,0.0,178048.83462016756
738,0,1,44.74498051696332,7,155551.2370078403,1,0.5302007793214673,0.0,25805.40157611465
619,0,0,52.21838754218396,7,95439.01412566748,1,0.44540311445401026,0.44540311445401026,51424.544341398374
742,0,0,40.822797428248876,6,161961.21051636362,1,1.0,0.0,90833.18180862558
639,2,0,39.923920984185315,5,115026.9408694909,1,1.0,0.0,45413.10685061991
720,1,0,47.93976276417916,5,145846.55079198725,1,0.20602372358208432,0.0,92604.63874207492
656,2,0,46.11288992409824,8,115053.3970117797,1,1.0,0.0,138956.75599237496
644,0,0,41.6043598604103,2,0.0,1,1.0,0.0,79324.77771059409
759,2,0,30.693914805672357,7,143222.49614309813,1,1.0,0.8469574028361787,140509.21931267032
646,0,0,42.93297002578723,6,0.0,1,1.0,0.4944141688156024,190933.97004647495
671,1,0,40.76038985820942,3,0.0,3,0.5867966194031412,0.5867966194031412,188658.55462562013
551,1,1,47.876842531881756,8,109150.01172752473,1,0.876842531881758,0.12315746811824202,157432.39714377714
582,0,0,55.97466964734312,3,0.0,1,1.0,0.0,25798.916286900483
681,1,1,53.87856667561643,4,110987.74152111849,1,1.0,0.8752098044480255,50123.44716394102
664,2,0,44.04884406724114,6,115639.13434773785,1,0.0,0.0,74403.96976333117
632,2,1,40.08216039050902,2,103910.64355357511,1,1.0,0.0,55884.044382017026
505,2,1,43.1901640779853,9,129932.295431138,1,0.8380328155970597,0.16196718440294033,5717.064750124248
630,1,0,33.88936648569717,1,119257.83595683942,1,1.0,0.7008179626386793,182359.2881902782
667,0,0,35.65873961800963,2,180737.27992206163,1,1.0,0.9268067091100405,63866.2546575579
672,1,0,45.99698116880544,5,127967.92777350874,2,1.0,0.3753773538993198,108149.49016078192
455,1,0,46.9267149859125,7,143644.7775451844,2,1.0,0.24158500067083344,141549.34560111215
820,1,0,54.34159699601012,6,131564.2495648163,1,1.0,0.0,170681.9236167374
451,1,0,46.369487587470964,7,96718.76800004148,1,0.20381405156612975,0.0,137877.79350505426
516,0,0,27.094192363763327,8,0.0,1,0.996232305449467,0.0037676945505330517,142685.78079315255
534,0,0,33.364793855117725,3,170614.80303907915,1,0.6313774363954292,0.3686225636045708,137385.04075869173
492,0,0,47.772128005589046,6,118409.3200220035,1,0.40348399930136913,0.0,56378.828435033276
673,2,0,51.04554344258752,5,132732.48018551664,1,0.31815218580416005,0.68184781419584,93217.21253241166
668,0,1,43.577037068494434,4,0.0,1,1.0,0.5485769963950297,83352.92772199196
655,2,1,44.01214710335272,6,142396.7868181818,3,1.0,0.24696322416182093,189235.49613434458
654,0,1,46.4707998343371,3,0.0,1,0.2101142620481572,0.7898857379518428,175111.5902014941
711,1,0,43.28918559970503,5,93755.65881229236,1,1.0,0.6345349333661077,116968.70503514368
539,0,0,35.205595401649134,7,0.0,1,1.0,0.46728837796101474,146625.00582855972
670,2,0,49.03736900791086,5,142510.12059356834,1,0.3925261984178272,0.0,48894.39344823436
568,2,0,48.91384386020732,8,136111.73213459426,1,1.0,0.0,132476.0673642857
702,1,1,56.227364860434314,2,110398.2871403798,1,0.17726351395656859,0.8227364860434314,159632.66287681583
510,0,1,39.77111505650353,6,125914.53581941182,1,0.451407670433569,0.0,65436.184121561586
601,2,0,28.002894839683346,6,113550.54880826426,2,1.0,0.49855258015832726,119527.02200378862
643,0,0,29.39585634729629,6,109303.12265022763,1,0.47917126945925836,1.0,162187.48406380933
759,1,0,54.067963710252656,4,0.0,1,1.0,0.5516330645684235,160906.5609149127
616,0,1,30.987448623298526,5,204086.05127812526,1,0.0,0.7439115737615762,195981.16050037023
658,2,0,41.63897867927084,2,116484.84795467499,1,1.0,0.0,44586.86197377127
685,1,0,48.211701862658074,7,142939.68639409365,1,0.0,0.0,187109.1231458425
789,0,0,36.880599626548985,4,0.0,1,0.7574625233406886,0.0,26028.911047343532
466,0,1,56.635332264763726,2,64526.84439671697,1,1.0,1.0,74674.92653176525
529,0,0,32.83509222430963,5,0.0,1,1.0,1.0,132915.87312391342
585,0,0,36.79751740669589,5,81883.5190597137,1,0.0,0.202482593304114,172850.1148643876
544,0,0,46.84593834713935,5,118713.46081241449,1,1.0,0.0,81864.38466938594
697,1,0,39.625146091733356,4,204959.5937532027,1,0.625146091733354,0.0,171625.4654964987
704,1,0,41.03185962868718,8,104944.14256064812,1,0.3386432714478632,0.0,59270.81182529041
633,0,0,47.13832231022179,5,150843.89281975417,1,0.8735197433086905,0.12648025669130947,120736.65815440797
516,0,0,36.65792391701744,5,0.0,1,1.0,0.0,171516.84950555637
737,2,0,45.236941778122,6,102624.51165618395,1,0.01480886113262514,1.0,147834.32649263894
724,0,0,45.95373010492464,5,0.0,1,1.0,0.0,74072.94739344229
565,0,1,39.56748980670929,5,87555.9305391471,2,1.0,0.0,86229.97760768227
647,0,0,58.77343982547261,1,104217.9029816967,1,1.0,0.0,62461.206295066426
649,0,0,46.47396063677797,7,95842.39473592112,1,0.7630196816110153,0.0,109840.66597609107
690,0,0,41.583801537108215,8,0.0,1,0.0,0.5520248078614733,126362.59520848116
681,2,0,47.18886938281555,1,109350.62699027035,1,0.18886938281554866,0.0,187613.9857744062
709,0,1,44.38840503099348,2,0.0,1,0.7314008384989141,0.26859916150108587,152358.04953005767
692,0,0,52.93122887152948,6,0.0,1,1.0,0.0,109961.2137572111
726,1,0,52.65218026076771,3,143188.20737740744,1,1.0,0.0,88688.6377022404
730,0,0,36.0091984284496,6,131802.57929272132,2,1.0,0.5981603143100792,27759.34148099161
567,2,0,48.83024726446452,8,136095.77872745588,1,1.0,0.0,132495.28822796527
807,0,0,35.97305258462963,8,142130.13641193992,2,0.0,0.8766842134606484,68533.92157245144
557,0,0,48.24451410444243,2,0.0,1,0.21630094029616198,0.0,197776.27009405283
554,0,0,45.26472773361944,6,0.0,1,1.0,0.8071919704021601,66326.73563128362
570,2,1,39.97611866175198,1,113423.52397429218,1,1.0,0.0,33770.442797350435
549,0,1,30.929188106155596,6,0.0,1,0.643062702051865,0.0,198170.18849032724
847,0,0,41.979039919001735,7,0.0,1,1.0,0.01048004049913287,19640.05096063896
574,0,0,48.212282885692126,3,147895.28915572865,1,1.0,0.0,120574.34211176637
627,2,0,48.29322939428526,5,137259.06547253672,1,0.7451967339683044,0.25480326603169556,115503.53735373534
757,0,1,49.13870417673401,4,115524.70684426674,1,1.0,0.22774083534680223,155996.54503612733
615,0,0,47.738629272204335,4,0.0,1,0.5653426819489158,1.0,93663.38808264739
746,2,0,34.00761501565687,6,125424.50983086436,2,0.6692050052189568,0.33079499478104324,53771.78280141485
558,2,0,33.14395366406924,6,116844.71713759712,1,1.0,0.17866280533910295,118301.0376748925
596,0,0,52.01065132588725,3,116350.02452225437,3,0.7653324309345441,0.0,4564.504933316588
652,1,1,59.23068876567408,9,126730.37667912379,3,0.21367819386392295,0.0,8136.957343591015
534,0,0,52.30030799030958,3,137211.33786921948,1,1.0,1.0,68448.01744907294
665,1,0,55.44507697148785,7,137471.49517745615,1,1.0,0.0,130829.51439239467
605,0,0,44.772449056339816,6,0.0,1,0.6818367295773458,0.31816327042265424,73078.4163893435
563,2,0,42.36457145424795,6,104348.52502074902,1,1.0,0.0,46993.236413766754
635,2,0,34.580265848524306,5,141134.5831250224,1,1.0,0.6774667689344619,165000.9596122094
714,1,0,54.82567776719734,7,148132.60947816866,1,0.24159135920029529,0.24159135920029529,155629.7075627115
518,2,0,37.473965676070044,4,139352.39015665627,1,1.0,0.7750940294481776,48003.73162570414
670,0,1,29.68949687835002,4,0.0,1,0.9233892357388868,0.07661076426111324,76825.33270105567
565,0,0,56.15774729879558,9,0.0,2,0.0,0.0,103656.22297474324
691,2,0,41.11749013176994,7,109204.10995780521,2,1.0,1.0,148856.31438049255
484,0,1,47.48729399749401,4,0.0,1,1.0,0.0,129655.85121172237
768,2,0,36.83360070043168,7,143953.38695849414,1,1.0,0.0,22317.849706490648
691,0,0,59.913487822372595,6,101074.70559582024,1,0.996672608552792,0.0,177357.4529482492
465,0,0,37.3481340021243,8,108187.02627087783,1,1.0,0.10673336373292253,128747.1042097539
747,1,0,29.866193537197063,2,83844.54344183282,2,0.5133806462802939,0.0,14698.141574551319
573,2,0,40.048072290948994,6,130434.59963090146,1,1.0,0.0,9743.41996306267
577,0,0,55.368358953474065,8,106364.50808186943,2,1.0,1.0,122536.69310661996
733,1,1,45.347989696735,5,130755.64589109515,1,0.9347989696734995,0.9347989696734995,77830.4705167541
650,1,0,31.27260924981232,5,0.0,1,0.15907615622653992,0.0,67843.25404332051
700,0,0,41.976981393199395,4,117323.77206544718,1,0.3563207640428355,0.0,148821.5773967419
604,0,0,38.70234090852158,6,172466.67134326295,1,1.0,0.0,189912.06501821245
645,0,0,42.261141693347106,7,65048.20859273085,1,0.5326427116683883,0.5326427116683883,135432.74414409176
515,0,0,53.264856399707575,6,0.0,1,0.0,0.6264856399707573,194636.71995889608
421,0,0,42.81913365387847,6,0.0,1,1.0,0.0,77764.00150774671
604,0,1,63.31882777865617,1,0.0,1,1.0,0.0,195661.04614260062
713,0,0,57.3271264181788,4,140190.36443121434,1,1.0,0.0,29333.73846421035
663,1,0,49.178451247820114,7,138799.7461438245,1,0.5736532029887571,0.4263467970112429,132813.19948757914
676,0,0,51.55844396047026,9,0.0,1,0.5551945049412182,0.5551945049412182,85377.04074144443
580,0,0,34.3315113790166,3,164812.16238704353,2,1.0,1.0,27016.91821302737
517,0,0,38.551192439081106,2,210008.7738430372,1,0.37007949593874045,0.0,59799.731422940335
696,2,0,38.35667580387246,5,132591.56544526303,1,1.0,0.9821662098063767,7346.958302063877
666,0,0,52.047222849892755,4,0.0,1,0.5411615591006584,0.45883844089934156,107751.94115252064
584,0,1,37.70789516559211,2,0.0,1,0.0,1.0,52557.0123614033
598,0,0,37.395754270083074,3,0.0,2,0.9736163819944617,0.026383618005538345,7347.176633515732
582,2,0,46.65915459335517,2,113528.63427378972,1,0.7911971620846983,0.20880283791530174,196671.722261089
695,0,0,41.91434738102671,2,0.0,1,0.7413501378406995,0.0,84083.44765826274
510,2,0,48.40655077287299,8,110604.0704866305,1,0.34065507728729927,0.0,97208.65881719963
